no,pair_id,source,source_type,difficulty,turn_count,history,response,label
92,p91,v2,matched,,3,"연인: 어디서부터 시작해야 할지 감이 안 와.
나: 응, 구체적으로 얘기해봐.
연인: 업무가 한꺼번에 몰렸을 때 우선순위를 어떻게 정하는 게 좋을까?","복잡하게 보기보다 마감이 임박한 일과 다른 사람 작업을 막고 있는 일을 먼저 나누고, 나머지 범위와 기한은 담당자와 다시 합의해. 우선순위가 애매하면 마감과 영향 범위부터 비교해봐.",적절
93,p92,v2,matched,,1,친구: 다음 달부터 관리비 납부일이 25일로 바뀐대,알겠어. 바뀐 일정으로 기억해둘게. 현재 기준에서는 더 정할 건 없어.,적절
94,p93,v2,matched,,1,선배: 처음 만든 API가 드디어 정상적으로 동작해요,진행 상황이 정리됐네요. 어떤 과정으로 해결됐는지도 궁금합니다. 준비하거나 수정한 것 중에서 가장 도움이 된 부분은 뭐였어?,적절
95,p94,v2,matched,,2,"나: 일정은 어떻게 정해졌나요?
동료: 자료는 메일과 메신저 중 어디로 보내면 돼?",메일로 받는 게 확인하기 편해요.,적절
96,p95,v2,matched,,3,"연인: 부탁할 게 하나 있어.
나: 어느 부분을 확인하면 돼?
연인: 내일 면접 전에 자기소개 한번 들어봐 줄래?","응, 보내줘. 표현이 어색한 부분까지 같이 확인해줄게. 처리한 뒤 한 번 더 확인할게.",적절
97,p96,v2,matched,,2,"나: 아까 부탁하실 내용이 있다고 하셨죠?
팀장: 오류가 발생한 계정 목록을 정리해서 공유해주실 수 있나요?","네, 확인된 계정을 정리해서 오늘 안에 공유드리겠습니다. 완료되면 결과를 같이 확인하죠. 완료되면 필요한 시점에 맞춰 전달하겠습니다.",적절
98,p97,v2,matched,,2,"나: 일정은 어떻게 정해졌어?
친구: 숙소 체크인은 오후 세 시부터 가능하다고 답 왔어",알겠어. 일정이 그렇게 정해졌구나. 다른 사람도 알아야 하는 내용인지 궁금하네. 시간이나 준비해야 할 내용도 같이 바뀐 건 없어?,적절
99,p98,v2,matched,,3,"연인: 혼자 해보다가 잘 안 되는 게 있어.
나: 응, 어떤 걸 도와주면 돼?
연인: 발표 순서는 우리 팀이 세 번째래. 팀원들에게도 알려줄래?","응, 확인한 내용을 팀원들에게 바로 알려줄게. 이번에 정한 기준을 나도 지킬게.",적절
100,p99,v2,matched,,4,"나: 아까 이야기한 일정은 어떻게 정리됐어요?
팀장: 지금은 서로 감정이 올라온 것 같으니 저녁에 다시 이야기하죠.
나: 네, 그때 차분히 정리하겠습니다.
팀장: 우선 지금 맡은 업무부터 마무리해주세요.","네, 우선 현재 업무를 마무리하고 저녁에 다시 이야기하겠습니다.",적절
101,p100,v2,matched,,2,"나: 내가 놓친 게 있으면 말해줘.
언니: 확정되지 않은 내용은 외부에 전달하지 말아주실 수 있을까?",알겠어. 다음부터는 먼저 이야기하고 네 의견을 확인할게. 혹시 문제가 생기면 먼저 말할게.,적절
102,p101,v2,matched,,1,친구: 부모님과 진로 얘기를 싸우지 않고 꺼내려면 어떻게 말하는 게 좋을까?,"우선 잘잘못부터 따지기보다 불편했던 행동과 다음부터 원하는 기준을 구체적으로 말하고, 상대 설명도 끝까지 들어봐. 해본 뒤 마음이 더 복잡해지면 믿을 만한 사람에게 다시 이야기해봐.",적절
103,p102,v2,matched,,2,"나: 아까 확인한 내용 있다고 했지?
연인: 휴가 신청은 이번 주 안에 제출하면 된대",좋아. 현재 확정된 내용으로 정리해둘게. 일정이 가까워지면 한 번 더 확인하자.,적절
104,p103,v2,matched,,4,"나: 선택지 때문에 망설이는 부분이 있나요?
선임: 선택지가 여러 개라 기준을 잡지 못했어요.
나: 원하시는 결과가 무엇인가요?
선임: 회의에서 의견 충돌이 있을 때 어떻게 정리해서 말하는 게 좋을까요?","내 생각에는 지금 확인할 수 있는 사실과 원하는 결과를 먼저 나눈 뒤, 바로 실행할 수 있는 한 가지부터 시작해봐. 다른 사람 일정에 영향을 주는 일부터 먼저 확인해봐.",적절
105,p104,v2,matched,,4,"나: 아까 연락한 이유가 부탁할 게 있어서였어?
친구: 급한 건 아닌데 부탁 하나 해도 돼?
나: 뭘 부탁하려고 했어?
친구: 내일 면접 전에 자기소개 한번 들어봐 줄래?","응, 보내줘. 표현이 어색한 부분까지 같이 확인해줄게. 요청한 부분만 정확히 반영할게.",적절
106,p105,v2,matched,,1,후배: 어제 배포한 버전은 현재까지 특이사항이 없습니다,확인된 내용이 있군요. 재현 조건이 달라진 부분도 확인해보고 싶어요. 시간이나 준비해야 할 내용도 같이 바뀐 건 없나요?,적절
107,p106,v2,matched,,4,"나: 확인해야 할 내용은 다 정리됐어?
언니: 확인된 내용이 있어서 말해두려고.
나: 그럼 다음에는 뭘 하면 돼?
언니: 배포 일정은 목요일 밤 열 시로 확정됐습니다","응, 알려준 내용으로 확인해둘게. 추가로 확인되는 게 있으면 이어서 알려줘.",적절
108,p107,v2,matched,,3,"오빠: 요즘 퇴근하고 집에 오면 아무것도 하기 싫어.
나: 일이 많이 힘들어?
오빠: 일 자체보다 혼자 있는 시간이 길어지니까 자꾸 기분이 가라앉아.",혼자 있는 시간이 계속되면 더 가라앉을 수 있겠다. 이번 주말에는 같이 밥 먹고 산책이라도 하자.,적절
109,p108,v2,matched,,2,"나: 마음에 걸리는 일 있으면 편하게 말해.
연인: 친구에게 먼저 연락하고 싶은데 또 거절당할까 봐 겁나. 내가 너무 걱정하는 걸까?",혼자 버티느라 많이 지쳤겠네. 당장 괜찮아지려고 애쓰지 않아도 돼.,적절
110,p109,v2,matched,,2,"나: 뭔가 신경 쓰이는 일이 있는 것 같아.
친구: 감정이 가라앉을 때까지 메시지는 보내지 않기로 했어",알겠어. 이번 주는 정한 만큼만 해보고 상태를 보자. 필요하면 그때 다시 조정하자.,적절
111,p110,v2,matched,,2,"나: 혼자 판단하기 어려운 일이 있어?
동생: 업무가 한꺼번에 몰렸을 때 우선순위를 어떻게 정하는 게 좋을까?","이 경우에는 마감이 임박한 일과 다른 사람 작업을 막고 있는 일을 먼저 나누고, 나머지 범위와 기한은 담당자와 다시 합의해. 필요한 정보가 부족하면 추측하기보다 먼저 확인해봐.",적절
112,p111,v2,matched,,4,"나: 어떤 부분을 도와드리면 될까요?
팀장: 부탁드릴 내용이 하나 있습니다.
나: 어떤 부탁인지 말씀해주시겠어요?
팀장: 이번 주 일정표에 변경된 담당자를 반영해주실 수 있나요?",알겠습니다. 변경된 내용으로 반영한 뒤 다시 확인하겠습니다. 진행 상태도 중간에 알려드릴게요.,적절
113,p112,v2,matched,,1,아빠: 여행 숙소를 고를 때 위치와 가격 중 어느 쪽을 먼저 봐야 할까?,"가장 먼저 이동 시간과 취소 조건을 먼저 비교하고, 차이가 크지 않으면 후기에서 소음과 청결 관련 내용을 확인해봐. 처음부터 크게 바꾸지 말고 부담 없는 범위에서 먼저 해봐.",적절
114,p113,v2,matched,,2,"나: 요즘 계속 피곤해 보이는데 괜찮아?
형: 좋아하던 운동도 시작하기 전부터 귀찮고 지쳐.",원래 좋아하던 일도 버겁게 느껴질 만큼 지쳤구나. 이번 주는 억지로 하지 말고 좀 쉬어.,적절
115,p114,v2,matched,,3,"후배: 작업 결과가 나와서 공유드리려고 해요.
나: 어떤 부분이 달라졌나요?
후배: 프로젝트 발표 순서는 우리 팀이 세 번째예요",좋은 변화가 있었네요. 사용자나 고객 반응도 함께 보면 좋겠어요. 시간이나 준비해야 할 내용도 같이 바뀐 건 없나요?,적절
116,p115,v2,matched,,2,"나: 내가 도울 수 있는 일이면 말해봐.
연인: 내일 아침 일곱 시에 한 번 깨워줄 수 있어?","응, 내가 맡아서 확인해볼게. 필요한 시간에 맞춰둘게.",적절
117,p116,v2,matched,,2,"나: 선택지 때문에 망설이는 게 있어?
언니: React에서 useEffect가 계속 반복 실행되는데 어디부터 확인해야 할까?","복잡하게 보기보다 의존성 배열에 매 렌더링마다 새로 만들어지는 함수나 객체가 들어가는지 먼저 확인하고, 필요하면 useCallback이나 useMemo로 참조를 고정해봐. 해결되지 않으면 조건을 하나씩 빼면서 원인을 좁혀봐.",적절
118,p117,v2,matched,,1,아빠: 숙소 체크인은 세 시부터 가능하대. 이동 시간 다시 계산해줄래?,"응, 내가 맡아서 확인해볼게. 관련된 내용까지 같이 확인해볼게.",적절
119,p118,v2,matched,,1,후배: 이번 주 보고서는 예상보다 빨리 마무리됐습니다,"오, 결과가 나왔군요. 해결 과정에서 배운 점이 있었을 것 같아요. 진행하면서 예상과 달랐던 부분은 없었어?",적절
120,p119,v2,matched,,2,"나: 감정이 더 상하기 전에 차분히 이야기해보죠.
팀장: 역할 분담은 다음 회의에서 다시 정하는 것으로 하겠습니다",좋아. 같은 일이 없도록 이 기준을 지키자. 관련된 사람에게도 같은 내용으로 전달하겠습니다.,적절
121,p120,v2,matched,,2,"나: 뭔가 신경 쓰이는 일이 있는 것 같아.
연인: 요즘 내가 사소한 일에도 너무 예민한 것 같아. 너도 그렇게 보여?",계속 신경 쓰였을 텐데 잘 말해줬어. 지금 느끼는 감정을 그대로 인정해도 괜찮아.,적절
122,p121,v2,matched,,2,"나: 선택지 때문에 망설이는 부분이 있나요?
동료: 인수인계 문서는 어느 수준까지 자세히 작성해야 할까요?","우선 업무 목적, 반복 절차, 예외 상황, 담당자 연락처 순으로 정리하면 처음 보는 사람도 따라가기 쉬워. 현재 할 수 있는 범위와 나중에 할 일을 따로 나눠봐.",적절
123,p122,v2,matched,,2,"나: 지난번에 물어본 건 답 왔어?
연인: 예약 인원은 네 명으로 넣으면 되는 거지?",맞아. 예약 인원은 네 명이야. 그 내용은 내가 메모해둘게.,적절
124,p123,v2,matched,,1,친구: 업무 인수인계 문서는 어느 정도까지 자세히 쓰는 게 좋아?,"내 생각에는 업무 목적, 반복 절차, 예외 상황, 담당자 연락처 순으로 정리하면 처음 보는 사람도 따라가기 쉬워. 결정한 뒤에는 검토할 시점도 함께 정해두는 게 좋아.",적절
125,p124,v2,matched,,2,"나: 변경된 내용 있으면 말해줘.
아빠: 오늘 회의는 세 시에서 네 시로 변경됐어요","응, 변경된 내용 확인했어. 확정된 범위가 어디까지인지도 알고 싶어. 시간이나 준비해야 할 내용도 같이 바뀐 건 없어?",적절
126,p125,v2,matched,,4,"나: 지금 기준으로 정해진 게 있어?
오빠: 확인된 내용이 있어서 말해두려고.
나: 언제부터 그렇게 하면 돼?
오빠: 회의 시간이 네 시로 바뀐 거 확인했어?","응, 네 시로 변경된 것 확인했어. 다른 내용은 그대로 두면 돼.",적절
127,p126,v2,matched,,1,선배: 노트북이 느려졌는데 포맷하기 전에 해볼 만한 게 있을까요?,"이 경우에는 포맷하기 전에 시작 프로그램과 저장 공간부터 정리하고, 작업 관리자에서 자원을 많이 쓰는 프로그램을 확인해봐. 재현 조건을 정리한 뒤 한 가지 조건씩 바꿔보는 게 좋아.",적절
128,p127,v2,matched,,3,"친구: 아까 일 때문에 기분이 좀 상했어.
나: 어떤 부분이 불편했는데?
친구: 내가 한 일을 사람들 앞에서 웃으면서 말한 게 싫었어.",사람들 앞에서 가볍게 다뤄져서 속상했겠다. 다음에는 그러지 말아달라고 차분히 이야기해보자.,적절
129,p128,v2,matched,,3,"팀장: 잠깐 확인해주셨으면 하는 내용이 있습니다.
나: 네, 필요한 내용부터 말씀해주세요.
팀장: 고객사에 보내기 전에 메일 내용을 한번 검토해주세요","응, 보내줘. 표현이 어색한 부분까지 같이 확인해줄게. 완료되면 결과를 같이 확인하죠.",적절
130,p129,v2,matched,,4,"나: 아까 부탁하실 내용이 있다고 하셨죠?
팀장: 혼자 해보다가 잘 안 되는 부분이 있어요.
나: 어느 부분을 확인하면 될까요?
팀장: 이번 주 일정표에 변경된 담당자를 반영해주실 수 있나요?",알겠습니다. 변경된 내용으로 반영한 뒤 다시 확인하겠습니다. 혹시 문제가 생기면 먼저 말하겠습니다.,적절
131,p130,v2,matched,,1,친구: 퇴근길에 노을이 예뻐서 사진을 한참 찍었어,직접 해보니 느낌이 달랐겠다. 직접 겪은 얘기라 더 생생하게 들린다. 사진도 찍었어? 실제로 본 색감이 더 예뻤겠다.,적절
132,p131,v2,matched,,2,"나: 뭔가 신경 쓰이는 일이 있는 것 같아.
연인: 감정이 가라앉을 때까지 메시지는 보내지 않기로 했어","그래. 당장은 그 계획대로 해보고, 필요하면 다시 조정하자. 일정이 가까워지면 한 번 더 확인하자.",적절
133,p132,v2,matched,,2,"나: 요즘 생각이 많아 보이더라. 괜찮아?
형: 친구에게 먼저 연락하고 싶은데 또 거절당할까 봐 겁나. 내가 너무 걱정하는 걸까?",요즘 정말 마음이 무거웠겠다. 조금 가라앉으면 다음 일을 같이 생각해보자.,적절
134,p133,v2,matched,,1,아빠: 다음 달부터 관리비 납부일이 25일로 바뀐대,알겠어. 바뀐 일정으로 기억해둘게. 추가로 확인되는 게 있으면 이어서 알려줘.,적절
135,p134,v2,matched,,3,"형: 변경된 부분이 하나 있어.
나: 다른 변경 사항은 없어?
형: 이번 일정은 다음 주부터 적용되는 게 맞아?","응, 현재 기준은 그렇게 알고 있어. 필요하면 그때 다시 조정하자.",적절
136,p135,v2,matched,,2,"나: 아까 말씀하신 계획은 그대로인가요?
후배: 이번 주에는 로그인 오류부터 우선 확인하기로 했습니다",알겠습니다. 변경된 일정에 맞춰 준비하겠습니다. 관련된 사람에게도 같은 내용으로 전달하겠습니다.,적절
137,p136,v2,matched,,3,"친구: 전에 궁금해하던 내용 확인해봤어.
나: 그 뒤에는 어떻게 했어?
친구: 어제 혼자 전시회에 갔는데 천천히 볼 수 있어서 오히려 좋았어",생각보다 기억에 남는 일이었나 보네. 다음에도 해보고 싶은 경험이었는지 궁금해. 작품 중에서 제일 오래 보고 온 건 뭐였어?,적절
138,p137,v2,matched,,2,"나: 요즘 좀 지쳐 보이는데 괜찮아?
언니: 요즘은 퇴근하고 집에 오면 아무것도 하고 싶지 않아","응, 조금 더 들어보고 싶어. 네 입장에서 어떤 점이 힘든지 궁금해. 요즘 특히 더 힘들게 느껴지는 순간이 언제야?",적절
139,p138,v2,matched,,1,엄마: 이번 평가 결과가 기대보다 안 좋아서 자신감이 떨어졌어,그랬구나. 요즘 많이 지쳤나 보네. 지금은 해결보다 이야기를 듣는 게 먼저인 것 같아. 요즘 특히 더 힘들게 느껴지는 순간이 언제야?,적절
