no,pair_id,source_type,label,turn_count,history,response,source,persona,scenario,orig_reason,room_id,origin_room,difficulty,party,register,style
82,p81,matched,적절,4,"나: 어떻게 처리해야 할지 고민 중이신가요?
선배: 비슷한 경험이 있으시면 조언을 듣고 싶습니다.
나: 어떤 점이 가장 고민되세요?
선배: 일이 한꺼번에 겹쳤을 때 우선순위를 어떻게 정해야 할까요?","복잡하게 보기보다 마감이 임박한 일과 다른 사람 작업을 막고 있는 일을 먼저 나누고, 나머지 범위와 기한은 담당자와 다시 합의해요. 그다음 결과를 보고 다음 단계를 정하면 됩니다.",v2,선후배,고민·감정 상담,P3,,,,,,
83,p82,matched,적절,4,"나: 혼자 고민하는 게 있는 것 같아서 물어봤어.
연인: 오늘은 그냥 누군가한테 말하고 싶었어.
나: 그 일 때문에 많이 힘들었어?
연인: 오늘은 해야 할 일 하나만 끝내고 일찍 쉬기로 했어","응, 지금은 무리해서 결론 내리지 않고 조금 더 지켜보자. 지금은 추가로 바꿀 건 없어 보여.",v2,연인,고민·감정 상담,P5,,,,,,
84,p83,matched,적절,2,"나: 전에 말한 일 결과 나왔어?
연인: 주말에 동네 새로 생긴 빵집 갔는데 소금빵이 괜찮더라","오, 그랬구나. 얘기만 들어도 장면이 조금 그려진다. 다른 메뉴도 먹어봤어, 아니면 소금빵이 제일 괜찮았어?",v2,연인,일상 대화,P4,,,,,,
85,p84,matched,적절,1,오빠: 배송지를 회사로 바꿔도 괜찮아?,"응, 회사 주소로 바꿔도 괜찮아. 일정이 가까워지면 한 번 더 확인하자.",v2,형제·자매,질문·요청,P5,,,,,,
86,p85,matched,적절,1,연인: 휴가 신청은 이번 주 안에 제출하면 된대,좋아. 현재 확정된 내용으로 정리해둘게. 추가로 확인되는 게 있으면 이어서 알려줘.,v2,연인,정보 공유,P5,,,,,,
87,p86,matched,적절,1,동생: 실수한 일이 계속 마음에 남는데 어떻게 털어내면 좋을까?,"우선 지금 확인할 수 있는 사실과 원하는 결과를 먼저 나눈 뒤, 바로 실행할 수 있는 한 가지부터 시작해봐. 지금 당장 해결하려 하기보다 대화할 수 있는 시간을 먼저 잡아봐.",v2,형제·자매,고민·감정 상담,P3,,,,,,
88,p87,matched,적절,2,"나: 아까 고민되는 게 있다고 했지?
친구: 번아웃인지 단순히 피곤한 건지 구분하려면 뭘 살펴봐야 할까?","내 생각에는 수면과 식사, 집중력 저하가 얼마나 오래됐는지 먼저 기록해보고, 쉬어도 회복되지 않으면 상담이나 진료도 고려해봐. 상대의 답을 재촉하지 말고 네 의도부터 분명하게 전달해봐.",v2,친구,고민·감정 상담,P3,,,,,,
89,p88,matched,적절,4,"나: 아까 물어보려던 건 해결했어?
연인: 일단 해보기 전에 한 번 물어보고 싶었어.
나: 어디에서 가장 막혔어?
연인: 친구와 어색해졌는데 먼저 연락하는 게 나을까 조금 기다릴까?","이 경우에는 부담이 덜한 짧은 안부부터 보내고, 바로 답을 요구하기보다 상대가 편할 때 답할 수 있게 말해봐. 네가 바라는 변화가 무엇인지 구체적으로 말하는 게 좋아.",v2,연인,고민·감정 상담,P3,,,,,,
90,p89,matched,적절,3,"연인: 방금 답이 와서 공유하려고 해.
나: 그럼 다음에는 뭘 하면 돼?
연인: 토요일과 일요일 중 어느 날이 더 편해?",일요일로 잡으면 괜찮아. 변경 사항이 생기면 다시 알려줘.,v2,연인,질문·요청,P5,,,,,,
91,p90,matched,적절,4,"나: 혼자 판단하기 어려운 일이 있으신가요?
선배: 어디서부터 시작해야 할지 감이 오지 않습니다.
나: 원하시는 결과가 무엇인가요?
선배: 업무 인수인계 문서는 어느 정도까지 자세히 쓰는 게 좋아?","가장 먼저 업무 목적, 반복 절차, 예외 상황, 담당자 연락처 순으로 정리하면 처음 보는 사람도 따라가기 쉬워. 기준을 정한 뒤 같은 기준으로 선택지를 비교해봐.",v2,선후배,질문·요청,P3,,,,,,
92,p91,matched,적절,3,"연인: 어디서부터 시작해야 할지 감이 안 와.
나: 응, 구체적으로 얘기해봐.
연인: 업무가 한꺼번에 몰렸을 때 우선순위를 어떻게 정하는 게 좋을까?","복잡하게 보기보다 마감이 임박한 일과 다른 사람 작업을 막고 있는 일을 먼저 나누고, 나머지 범위와 기한은 담당자와 다시 합의해. 우선순위가 애매하면 마감과 영향 범위부터 비교해봐.",v2,연인,업무 대화,P3,,,,,,
93,p92,matched,적절,1,친구: 다음 달부터 관리비 납부일이 25일로 바뀐대,알겠어. 바뀐 일정으로 기억해둘게. 현재 기준에서는 더 정할 건 없어.,v2,친구,정보 공유,P5,,,,,,
94,p93,matched,적절,1,선배: 처음 만든 API가 드디어 정상적으로 동작해요,진행 상황이 정리됐네요. 어떤 과정으로 해결됐는지도 궁금합니다. 준비하거나 수정한 것 중에서 가장 도움이 된 부분은 뭐였어?,v2,선후배,업무 대화,P4,,,,,,
95,p94,matched,적절,2,"나: 일정은 어떻게 정해졌나요?
동료: 자료는 메일과 메신저 중 어디로 보내면 돼?",메일로 받는 게 확인하기 편해요.,v2,직장 관계(상사·동료),질문·요청,P5,,,,,,
96,p95,matched,적절,3,"연인: 부탁할 게 하나 있어.
나: 어느 부분을 확인하면 돼?
연인: 내일 면접 전에 자기소개 한번 들어봐 줄래?","응, 보내줘. 표현이 어색한 부분까지 같이 확인해줄게. 처리한 뒤 한 번 더 확인할게.",v2,연인,질문·요청,P2,,,,,,
97,p96,matched,적절,2,"나: 아까 부탁하실 내용이 있다고 하셨죠?
팀장: 오류가 발생한 계정 목록을 정리해서 공유해주실 수 있나요?","네, 확인된 계정을 정리해서 오늘 안에 공유드리겠습니다. 완료되면 결과를 같이 확인하죠. 완료되면 필요한 시점에 맞춰 전달하겠습니다.",v2,직장 관계(상사·동료),업무 대화,P2,,,,,,
98,p97,matched,적절,2,"나: 일정은 어떻게 정해졌어?
친구: 숙소 체크인은 오후 세 시부터 가능하다고 답 왔어",알겠어. 일정이 그렇게 정해졌구나. 다른 사람도 알아야 하는 내용인지 궁금하네. 시간이나 준비해야 할 내용도 같이 바뀐 건 없어?,v2,친구,정보 공유,P4,,,,,,
99,p98,matched,적절,3,"연인: 혼자 해보다가 잘 안 되는 게 있어.
나: 응, 어떤 걸 도와주면 돼?
연인: 발표 순서는 우리 팀이 세 번째래. 팀원들에게도 알려줄래?","응, 확인한 내용을 팀원들에게 바로 알려줄게. 이번에 정한 기준을 나도 지킬게.",v2,연인,정보 공유,P2,,,,,,
100,p99,matched,적절,4,"나: 아까 이야기한 일정은 어떻게 정리됐어요?
팀장: 지금은 서로 감정이 올라온 것 같으니 저녁에 다시 이야기하죠.
나: 네, 그때 차분히 정리하겠습니다.
팀장: 우선 지금 맡은 업무부터 마무리해주세요.","네, 우선 현재 업무를 마무리하고 저녁에 다시 이야기하겠습니다.",v2,직장 관계(상사·동료),갈등 상황,P5,,,,,,
101,p100,matched,적절,2,"나: 내가 놓친 게 있으면 말해줘.
언니: 확정되지 않은 내용은 외부에 전달하지 말아주실 수 있을까?",알겠어. 다음부터는 먼저 이야기하고 네 의견을 확인할게. 혹시 문제가 생기면 먼저 말할게.,v2,형제·자매,갈등 상황,P2,,,,,,
102,p101,matched,적절,1,친구: 부모님과 진로 얘기를 싸우지 않고 꺼내려면 어떻게 말하는 게 좋을까?,"우선 잘잘못부터 따지기보다 불편했던 행동과 다음부터 원하는 기준을 구체적으로 말하고, 상대 설명도 끝까지 들어봐. 해본 뒤 마음이 더 복잡해지면 믿을 만한 사람에게 다시 이야기해봐.",v2,친구,고민·감정 상담,P3,,,,,,
103,p102,matched,적절,2,"나: 아까 확인한 내용 있다고 했지?
연인: 휴가 신청은 이번 주 안에 제출하면 된대",좋아. 현재 확정된 내용으로 정리해둘게. 일정이 가까워지면 한 번 더 확인하자.,v2,연인,정보 공유,P5,,,,,,
104,p103,matched,적절,4,"나: 선택지 때문에 망설이는 부분이 있나요?
선임: 선택지가 여러 개라 기준을 잡지 못했어요.
나: 원하시는 결과가 무엇인가요?
선임: 회의에서 의견 충돌이 있을 때 어떻게 정리해서 말하는 게 좋을까요?","내 생각에는 지금 확인할 수 있는 사실과 원하는 결과를 먼저 나눈 뒤, 바로 실행할 수 있는 한 가지부터 시작해봐. 다른 사람 일정에 영향을 주는 일부터 먼저 확인해봐.",v2,직장 관계(상사·동료),업무 대화,P3,,,,,,
105,p104,matched,적절,4,"나: 아까 연락한 이유가 부탁할 게 있어서였어?
친구: 급한 건 아닌데 부탁 하나 해도 돼?
나: 뭘 부탁하려고 했어?
친구: 내일 면접 전에 자기소개 한번 들어봐 줄래?","응, 보내줘. 표현이 어색한 부분까지 같이 확인해줄게. 요청한 부분만 정확히 반영할게.",v2,친구,질문·요청,P2,,,,,,
106,p105,matched,적절,1,후배: 어제 배포한 버전은 현재까지 특이사항이 없습니다,확인된 내용이 있군요. 재현 조건이 달라진 부분도 확인해보고 싶어요. 시간이나 준비해야 할 내용도 같이 바뀐 건 없나요?,v2,선후배,업무 대화,P4,,,,,,
107,p106,matched,적절,4,"나: 확인해야 할 내용은 다 정리됐어?
언니: 확인된 내용이 있어서 말해두려고.
나: 그럼 다음에는 뭘 하면 돼?
언니: 배포 일정은 목요일 밤 열 시로 확정됐습니다","응, 알려준 내용으로 확인해둘게. 추가로 확인되는 게 있으면 이어서 알려줘.",v2,형제·자매,정보 공유,P5,,,,,,
108,p107,matched,적절,3,"오빠: 요즘 퇴근하고 집에 오면 아무것도 하기 싫어.
나: 일이 많이 힘들어?
오빠: 일 자체보다 혼자 있는 시간이 길어지니까 자꾸 기분이 가라앉아.",혼자 있는 시간이 계속되면 더 가라앉을 수 있겠다. 이번 주말에는 같이 밥 먹고 산책이라도 하자.,v2,형제·자매,고민·감정 상담,P1,,,,,,
109,p108,matched,적절,2,"나: 마음에 걸리는 일 있으면 편하게 말해.
연인: 친구에게 먼저 연락하고 싶은데 또 거절당할까 봐 겁나. 내가 너무 걱정하는 걸까?",혼자 버티느라 많이 지쳤겠네. 당장 괜찮아지려고 애쓰지 않아도 돼.,v2,연인,질문·요청,P1,,,,,,
110,p109,matched,적절,2,"나: 뭔가 신경 쓰이는 일이 있는 것 같아.
친구: 감정이 가라앉을 때까지 메시지는 보내지 않기로 했어",알겠어. 이번 주는 정한 만큼만 해보고 상태를 보자. 필요하면 그때 다시 조정하자.,v2,친구,고민·감정 상담,P5,,,,,,
111,p110,matched,적절,2,"나: 혼자 판단하기 어려운 일이 있어?
동생: 업무가 한꺼번에 몰렸을 때 우선순위를 어떻게 정하는 게 좋을까?","이 경우에는 마감이 임박한 일과 다른 사람 작업을 막고 있는 일을 먼저 나누고, 나머지 범위와 기한은 담당자와 다시 합의해. 필요한 정보가 부족하면 추측하기보다 먼저 확인해봐.",v2,형제·자매,업무 대화,P3,,,,,,
112,p111,matched,적절,4,"나: 어떤 부분을 도와드리면 될까요?
팀장: 부탁드릴 내용이 하나 있습니다.
나: 어떤 부탁인지 말씀해주시겠어요?
팀장: 이번 주 일정표에 변경된 담당자를 반영해주실 수 있나요?",알겠습니다. 변경된 내용으로 반영한 뒤 다시 확인하겠습니다. 진행 상태도 중간에 알려드릴게요.,v2,직장 관계(상사·동료),업무 대화,P2,,,,,,
113,p112,matched,적절,1,아빠: 여행 숙소를 고를 때 위치와 가격 중 어느 쪽을 먼저 봐야 할까?,"가장 먼저 이동 시간과 취소 조건을 먼저 비교하고, 차이가 크지 않으면 후기에서 소음과 청결 관련 내용을 확인해봐. 처음부터 크게 바꾸지 말고 부담 없는 범위에서 먼저 해봐.",v2,부모님,질문·요청,P3,,,,,,
114,p113,matched,적절,2,"나: 요즘 계속 피곤해 보이는데 괜찮아?
형: 좋아하던 운동도 시작하기 전부터 귀찮고 지쳐.",원래 좋아하던 일도 버겁게 느껴질 만큼 지쳤구나. 이번 주는 억지로 하지 말고 좀 쉬어.,v2,형제·자매,고민·감정 상담,P1,,,,,,
115,p114,matched,적절,3,"후배: 작업 결과가 나와서 공유드리려고 해요.
나: 어떤 부분이 달라졌나요?
후배: 프로젝트 발표 순서는 우리 팀이 세 번째예요",좋은 변화가 있었네요. 사용자나 고객 반응도 함께 보면 좋겠어요. 시간이나 준비해야 할 내용도 같이 바뀐 건 없나요?,v2,선후배,업무 대화,P4,,,,,,
116,p115,matched,적절,2,"나: 내가 도울 수 있는 일이면 말해봐.
연인: 내일 아침 일곱 시에 한 번 깨워줄 수 있어?","응, 내가 맡아서 확인해볼게. 필요한 시간에 맞춰둘게.",v2,연인,질문·요청,P2,,,,,,
117,p116,matched,적절,2,"나: 선택지 때문에 망설이는 게 있어?
언니: React에서 useEffect가 계속 반복 실행되는데 어디부터 확인해야 할까?","복잡하게 보기보다 의존성 배열에 매 렌더링마다 새로 만들어지는 함수나 객체가 들어가는지 먼저 확인하고, 필요하면 useCallback이나 useMemo로 참조를 고정해봐. 해결되지 않으면 조건을 하나씩 빼면서 원인을 좁혀봐.",v2,형제·자매,질문·요청,P3,,,,,,
118,p117,matched,적절,1,아빠: 숙소 체크인은 세 시부터 가능하대. 이동 시간 다시 계산해줄래?,"응, 내가 맡아서 확인해볼게. 관련된 내용까지 같이 확인해볼게.",v2,부모님,정보 공유,P2,,,,,,
119,p118,matched,적절,1,후배: 이번 주 보고서는 예상보다 빨리 마무리됐습니다,"오, 결과가 나왔군요. 해결 과정에서 배운 점이 있었을 것 같아요. 진행하면서 예상과 달랐던 부분은 없었어?",v2,선후배,업무 대화,P4,,,,,,
120,p119,matched,적절,2,"나: 감정이 더 상하기 전에 차분히 이야기해보죠.
팀장: 역할 분담은 다음 회의에서 다시 정하는 것으로 하겠습니다",좋아. 같은 일이 없도록 이 기준을 지키자. 관련된 사람에게도 같은 내용으로 전달하겠습니다.,v2,직장 관계(상사·동료),갈등 상황,P5,,,,,,
121,p120,matched,적절,2,"나: 뭔가 신경 쓰이는 일이 있는 것 같아.
연인: 요즘 내가 사소한 일에도 너무 예민한 것 같아. 너도 그렇게 보여?",계속 신경 쓰였을 텐데 잘 말해줬어. 지금 느끼는 감정을 그대로 인정해도 괜찮아.,v2,연인,질문·요청,P1,,,,,,
122,p121,matched,적절,2,"나: 선택지 때문에 망설이는 부분이 있나요?
동료: 인수인계 문서는 어느 수준까지 자세히 작성해야 할까요?","우선 업무 목적, 반복 절차, 예외 상황, 담당자 연락처 순으로 정리하면 처음 보는 사람도 따라가기 쉬워. 현재 할 수 있는 범위와 나중에 할 일을 따로 나눠봐.",v2,직장 관계(상사·동료),업무 대화,P3,,,,,,
123,p122,matched,적절,2,"나: 지난번에 물어본 건 답 왔어?
연인: 예약 인원은 네 명으로 넣으면 되는 거지?",맞아. 예약 인원은 네 명이야. 그 내용은 내가 메모해둘게.,v2,연인,질문·요청,P5,,,,,,
124,p123,matched,적절,1,친구: 업무 인수인계 문서는 어느 정도까지 자세히 쓰는 게 좋아?,"내 생각에는 업무 목적, 반복 절차, 예외 상황, 담당자 연락처 순으로 정리하면 처음 보는 사람도 따라가기 쉬워. 결정한 뒤에는 검토할 시점도 함께 정해두는 게 좋아.",v2,친구,질문·요청,P3,,,,,,
